batimentid,salleid,floorid,positionid,ssid,bssid,level,centrefrequence0,frequency
1,9100,1,5,eduroam,1c:28:af:ce:e7:00,-64,2437,2437
1,9100,1,5,visiteurs,1c:28:af:ce:e7:02,-65,2437,2437
1,9100,1,5,UnivToulon,1c:28:af:ce:e7:01,-66,2437,2437
1,9100,1,5,visiteurs,1c:28:af:b2:97:e2,-68,2437,2437
1,9100,1,5,,1c:28:af:b2:97:e3,-68,2437,2437
1,9100,1,5,UnivToulon,1c:28:af:b4:1c:e1,-69,2462,2462
1,9100,1,5,UnivToulon,1c:28:af:b2:97:e1,-69,2437,2437
1,9100,1,5,,1c:28:af:b2:97:e4,-69,2437,2437
1,9100,1,5,visiteurs,1c:28:af:b4:1c:e2,-72,2462,2462
1,9100,1,5,eduroam,1c:28:af:b4:1c:e0,-73,2462,2462
1,9100,1,5,UnivToulon,1c:28:af:b2:b9:a1,-77,2412,2412
1,9100,1,5,visiteurs,1c:28:af:b4:32:32,-80,5180,5180
1,9100,1,5,eduroam,1c:28:af:b2:b9:a0,-80,2412,2412
1,9100,1,5,eduroam,1c:28:af:b4:32:30,-81,5180,5180
1,9100,1,5,UnivToulon,1c:28:af:b4:32:31,-81,5180,5180
1,9100,1,5,UnivToulon,1c:28:af:b2:9c:d1,-82,5320,5320
1,9100,1,5,eduroam,1c:28:af:b2:9c:d0,-82,5320,5320
1,9100,1,5,,1c:28:af:b2:9c:d4,-82,5320,5320
1,9100,1,5,visiteurs,1c:28:af:b2:9c:d2,-83,5320,5320
1,9100,1,5,,1c:28:af:b2:9c:d3,-83,5320,5320
1,9100,1,5,eduroam,1c:28:af:b2:97:f0,-84,5260,5260
1,9100,1,5,UnivToulon,1c:28:af:b2:97:f1,-84,5260,5260
1,9100,1,5,eduroam,1c:28:af:b3:18:e0,-84,2437,2437
1,9100,1,5,,1c:28:af:b2:97:f3,-84,5260,5260
1,9100,1,5,,1c:28:af:b2:97:f4,-84,5260,5260
1,9100,1,5,visiteurs,1c:28:af:b2:97:f2,-85,5260,5260
1,9100,1,5,visiteurs,1c:28:af:b4:30:42,-88,2462,2462
1,9100,1,6,eduroam,1c:28:af:b2:f7:70,-54,5785,5785
1,9100,1,6,UnivToulon,1c:28:af:b2:f7:71,-54,5785,5785
1,9100,1,6,visiteurs,1c:28:af:b2:f7:72,-54,5785,5785
1,9100,1,6,visiteurs,1c:28:af:b2:f7:62,-59,2412,2412
1,9100,1,6,eduroam,1c:28:af:b2:f7:60,-60,2412,2412
1,9100,1,6,UnivToulon,1c:28:af:b2:f7:61,-60,2412,2412
1,9100,1,6,,1c:28:af:b2:f7:64,-60,2412,2412
1,9100,1,6,,1c:28:af:b2:f7:63,-60,2412,2412
1,9100,1,6,eduroam,1c:28:af:b4:1c:f0,-62,5580,5580
1,9100,1,6,UnivToulon,1c:28:af:b4:1c:f1,-62,5580,5580
1,9100,1,6,visiteurs,1c:28:af:b4:1c:f2,-63,5580,5580
1,9100,1,6,eduroam,1c:28:af:b2:97:e0,-63,2437,2437
1,9100,1,6,eduroam,1c:28:af:ce:e7:00,-64,2437,2437
1,9100,1,6,visiteurs,1c:28:af:ce:e7:02,-65,2437,2437
1,9100,1,6,UnivToulon,1c:28:af:ce:e7:01,-66,2437,2437
1,9100,1,6,visiteurs,1c:28:af:b2:97:e2,-68,2437,2437
1,9100,1,6,,1c:28:af:b2:97:e3,-68,2437,2437
1,9100,1,6,UnivToulon,1c:28:af:b4:1c:e1,-69,2462,2462
1,9100,1,6,UnivToulon,1c:28:af:b2:97:e1,-69,2437,2437
1,9100,1,6,,1c:28:af:b2:97:e4,-69,2437,2437
1,9100,1,6,visiteurs,1c:28:af:b4:1c:e2,-72,2462,2462
1,9100,1,6,eduroam,1c:28:af:b4:1c:e0,-73,2462,2462
1,9100,1,6,UnivToulon,1c:28:af:b2:b9:a1,-77,2412,2412
1,9100,1,6,visiteurs,1c:28:af:b4:32:32,-80,5180,5180
1,9100,1,6,eduroam,1c:28:af:b2:b9:a0,-80,2412,2412
1,9100,1,6,eduroam,1c:28:af:b4:32:30,-81,5180,5180
1,9100,1,6,UnivToulon,1c:28:af:b4:32:31,-81,5180,5180
1,9100,1,6,UnivToulon,1c:28:af:b2:9c:d1,-82,5320,5320
1,9100,1,6,eduroam,1c:28:af:b2:9c:d0,-82,5320,5320
1,9100,1,6,,1c:28:af:b2:9c:d4,-82,5320,5320
1,9100,1,6,visiteurs,1c:28:af:b2:9c:d2,-83,5320,5320
1,9100,1,6,,1c:28:af:b2:9c:d3,-83,5320,5320
1,9100,1,6,eduroam,1c:28:af:b2:97:f0,-84,5260,5260
1,9100,1,6,UnivToulon,1c:28:af:b2:97:f1,-84,5260,5260
1,9100,1,6,eduroam,1c:28:af:b3:18:e0,-84,2437,2437
1,9100,1,6,,1c:28:af:b2:97:f3,-84,5260,5260
1,9100,1,6,,1c:28:af:b2:97:f4,-84,5260,5260
1,9100,1,6,visiteurs,1c:28:af:b2:97:f2,-85,5260,5260
1,9100,1,6,visiteurs,1c:28:af:b4:30:42,-88,2462,2462
1,9100,1,7,eduroam,1c:28:af:b2:f7:70,-54,5785,5785
1,9100,1,7,UnivToulon,1c:28:af:b2:f7:71,-54,5785,5785
1,9100,1,7,visiteurs,1c:28:af:b2:f7:72,-54,5785,5785
1,9100,1,7,visiteurs,1c:28:af:b2:f7:62,-59,2412,2412
1,9100,1,7,eduroam,1c:28:af:b2:f7:60,-60,2412,2412
1,9100,1,7,UnivToulon,1c:28:af:b2:f7:61,-60,2412,2412
1,9100,1,7,,1c:28:af:b2:f7:64,-60,2412,2412
1,9100,1,7,,1c:28:af:b2:f7:63,-60,2412,2412
1,9100,1,7,eduroam,1c:28:af:b4:1c:f0,-62,5580,5580
1,9100,1,7,UnivToulon,1c:28:af:b4:1c:f1,-62,5580,5580
1,9100,1,7,visiteurs,1c:28:af:b4:1c:f2,-63,5580,5580
1,9100,1,7,eduroam,1c:28:af:b2:97:e0,-63,2437,2437
1,9100,1,7,eduroam,1c:28:af:ce:e7:00,-64,2437,2437
1,9100,1,7,visiteurs,1c:28:af:ce:e7:02,-65,2437,2437
1,9100,1,7,UnivToulon,1c:28:af:ce:e7:01,-66,2437,2437
1,9100,1,7,visiteurs,1c:28:af:b2:97:e2,-68,2437,2437
1,9100,1,7,,1c:28:af:b2:97:e3,-68,2437,2437
1,9100,1,7,UnivToulon,1c:28:af:b4:1c:e1,-69,2462,2462
1,9100,1,7,UnivToulon,1c:28:af:b2:97:e1,-69,2437,2437
1,9100,1,7,,1c:28:af:b2:97:e4,-69,2437,2437
1,9100,1,7,visiteurs,1c:28:af:b4:1c:e2,-72,2462,2462
1,9100,1,7,eduroam,1c:28:af:b4:1c:e0,-73,2462,2462
1,9100,1,7,UnivToulon,1c:28:af:b2:b9:a1,-77,2412,2412
1,9100,1,7,visiteurs,1c:28:af:b4:32:32,-80,5180,5180
1,9100,1,7,eduroam,1c:28:af:b2:b9:a0,-80,2412,2412
1,9100,1,7,eduroam,1c:28:af:b4:32:30,-81,5180,5180
1,9100,1,7,UnivToulon,1c:28:af:b4:32:31,-81,5180,5180
1,9100,1,7,UnivToulon,1c:28:af:b2:9c:d1,-82,5320,5320
1,9100,1,7,eduroam,1c:28:af:b2:9c:d0,-82,5320,5320
1,9100,1,7,,1c:28:af:b2:9c:d4,-82,5320,5320
1,9100,1,7,visiteurs,1c:28:af:b2:9c:d2,-83,5320,5320
1,9100,1,7,,1c:28:af:b2:9c:d3,-83,5320,5320
1,9100,1,7,eduroam,1c:28:af:b2:97:f0,-84,5260,5260
1,9100,1,7,UnivToulon,1c:28:af:b2:97:f1,-84,5260,5260
1,9100,1,7,eduroam,1c:28:af:b3:18:e0,-84,2437,2437
1,9100,1,7,,1c:28:af:b2:97:f3,-84,5260,5260
1,9100,1,7,,1c:28:af:b2:97:f4,-84,5260,5260
1,9100,1,7,visiteurs,1c:28:af:b2:97:f2,-85,5260,5260
1,9100,1,7,visiteurs,1c:28:af:b4:30:42,-88,2462,2462
1,104,1,8,eduroam,1c:28:af:b2:f7:70,-54,5785,5785
1,104,1,8,UnivToulon,1c:28:af:b2:f7:71,-54,5785,5785
1,104,1,8,visiteurs,1c:28:af:b2:f7:72,-54,5785,5785
1,104,1,8,visiteurs,1c:28:af:b2:f7:62,-59,2412,2412
1,104,1,8,eduroam,1c:28:af:b2:f7:60,-60,2412,2412
1,104,1,8,UnivToulon,1c:28:af:b2:f7:61,-60,2412,2412
1,104,1,8,,1c:28:af:b2:f7:64,-60,2412,2412
1,104,1,8,,1c:28:af:b2:f7:63,-60,2412,2412
1,104,1,8,eduroam,1c:28:af:b4:1c:f0,-62,5580,5580
1,104,1,8,UnivToulon,1c:28:af:b4:1c:f1,-62,5580,5580
1,104,1,8,visiteurs,1c:28:af:b4:1c:f2,-63,5580,5580
1,104,1,8,eduroam,1c:28:af:b2:97:e0,-63,2437,2437
1,104,1,8,eduroam,1c:28:af:ce:e7:00,-64,2437,2437
1,104,1,8,visiteurs,1c:28:af:ce:e7:02,-65,2437,2437
1,104,1,8,UnivToulon,1c:28:af:ce:e7:01,-66,2437,2437
1,104,1,8,visiteurs,1c:28:af:b2:97:e2,-68,2437,2437
1,104,1,8,,1c:28:af:b2:97:e3,-68,2437,2437
1,104,1,8,UnivToulon,1c:28:af:b4:1c:e1,-69,2462,2462
1,104,1,8,UnivToulon,1c:28:af:b2:97:e1,-69,2437,2437
1,104,1,8,,1c:28:af:b2:97:e4,-69,2437,2437
1,104,1,8,visiteurs,1c:28:af:b4:1c:e2,-72,2462,2462
1,104,1,8,eduroam,1c:28:af:b4:1c:e0,-73,2462,2462
1,104,1,8,UnivToulon,1c:28:af:b2:b9:a1,-77,2412,2412
1,104,1,8,visiteurs,1c:28:af:b4:32:32,-80,5180,5180
1,104,1,8,eduroam,1c:28:af:b2:b9:a0,-80,2412,2412
1,104,1,8,eduroam,1c:28:af:b4:32:30,-81,5180,5180
1,104,1,8,UnivToulon,1c:28:af:b4:32:31,-81,5180,5180
1,104,1,8,UnivToulon,1c:28:af:b2:9c:d1,-82,5320,5320
1,104,1,8,eduroam,1c:28:af:b2:9c:d0,-82,5320,5320
1,104,1,8,,1c:28:af:b2:9c:d4,-82,5320,5320
1,104,1,8,visiteurs,1c:28:af:b2:9c:d2,-83,5320,5320
1,104,1,8,,1c:28:af:b2:9c:d3,-83,5320,5320
1,104,1,8,eduroam,1c:28:af:b2:97:f0,-84,5260,5260
1,104,1,8,UnivToulon,1c:28:af:b2:97:f1,-84,5260,5260
1,104,1,8,eduroam,1c:28:af:b3:18:e0,-84,2437,2437
1,104,1,8,,1c:28:af:b2:97:f3,-84,5260,5260
1,104,1,8,,1c:28:af:b2:97:f4,-84,5260,5260
1,104,1,8,visiteurs,1c:28:af:b2:97:f2,-85,5260,5260
1,104,1,8,visiteurs,1c:28:af:b4:30:42,-88,2462,2462
1,104,1,9,eduroam,1c:28:af:b2:f7:70,-54,5785,5785
1,104,1,9,UnivToulon,1c:28:af:b2:f7:71,-54,5785,5785
1,104,1,9,visiteurs,1c:28:af:b2:f7:72,-54,5785,5785
1,104,1,9,visiteurs,1c:28:af:b2:f7:62,-59,2412,2412
1,104,1,9,eduroam,1c:28:af:b2:f7:60,-60,2412,2412
1,104,1,9,UnivToulon,1c:28:af:b2:f7:61,-60,2412,2412
1,104,1,9,,1c:28:af:b2:f7:64,-60,2412,2412
1,104,1,9,,1c:28:af:b2:f7:63,-60,2412,2412
1,104,1,9,eduroam,1c:28:af:b4:1c:f0,-62,5580,5580
1,104,1,9,UnivToulon,1c:28:af:b4:1c:f1,-62,5580,5580
1,104,1,9,visiteurs,1c:28:af:b4:1c:f2,-63,5580,5580
1,104,1,9,eduroam,1c:28:af:b2:97:e0,-63,2437,2437
1,104,1,9,eduroam,1c:28:af:ce:e7:00,-64,2437,2437
1,104,1,9,visiteurs,1c:28:af:ce:e7:02,-65,2437,2437
1,104,1,9,UnivToulon,1c:28:af:ce:e7:01,-66,2437,2437
1,104,1,9,visiteurs,1c:28:af:b2:97:e2,-68,2437,2437
1,104,1,9,,1c:28:af:b2:97:e3,-68,2437,2437
1,104,1,9,UnivToulon,1c:28:af:b4:1c:e1,-69,2462,2462
1,104,1,9,UnivToulon,1c:28:af:b2:97:e1,-69,2437,2437
1,104,1,9,,1c:28:af:b2:97:e4,-69,2437,2437
1,104,1,9,visiteurs,1c:28:af:b4:1c:e2,-72,2462,2462
1,104,1,9,eduroam,1c:28:af:b4:1c:e0,-73,2462,2462
1,104,1,9,UnivToulon,1c:28:af:b2:b9:a1,-77,2412,2412
1,104,1,9,visiteurs,1c:28:af:b4:32:32,-80,5180,5180
1,104,1,9,eduroam,1c:28:af:b2:b9:a0,-80,2412,2412
1,104,1,9,eduroam,1c:28:af:b4:32:30,-81,5180,5180
1,104,1,9,UnivToulon,1c:28:af:b4:32:31,-81,5180,5180
1,104,1,9,UnivToulon,1c:28:af:b2:9c:d1,-82,5320,5320
1,104,1,9,eduroam,1c:28:af:b2:9c:d0,-82,5320,5320
1,104,1,9,,1c:28:af:b2:9c:d4,-82,5320,5320
1,104,1,9,visiteurs,1c:28:af:b2:9c:d2,-83,5320,5320
1,104,1,9,,1c:28:af:b2:9c:d3,-83,5320,5320
1,104,1,9,eduroam,1c:28:af:b2:97:f0,-84,5260,5260
1,104,1,9,UnivToulon,1c:28:af:b2:97:f1,-84,5260,5260
1,104,1,9,eduroam,1c:28:af:b3:18:e0,-84,2437,2437
1,104,1,9,,1c:28:af:b2:97:f3,-84,5260,5260
1,104,1,9,,1c:28:af:b2:97:f4,-84,5260,5260
1,104,1,9,visiteurs,1c:28:af:b2:97:f2,-85,5260,5260
1,104,1,9,visiteurs,1c:28:af:b4:30:42,-88,2462,2462
1,104,1,10,eduroam,1c:28:af:b4:1c:f0,-58,5580,5580
1,104,1,10,UnivToulon,1c:28:af:b4:1c:f1,-58,5580,5580
1,104,1,10,visiteurs,1c:28:af:b4:1c:f2,-59,5580,5580
1,104,1,10,eduroam,1c:28:af:b4:32:30,-62,5180,5180
1,104,1,10,UnivToulon,1c:28:af:b4:32:31,-62,5180,5180
1,104,1,10,visiteurs,1c:28:af:b4:32:32,-62,5180,5180
1,104,1,10,,1c:28:af:b4:32:24,-65,2412,2412
1,104,1,10,visiteurs,1c:28:af:b4:32:22,-65,2412,2412
1,104,1,10,UnivToulon,1c:28:af:b4:32:21,-66,2412,2412
1,104,1,10,eduroam,1c:28:af:b4:32:20,-66,2412,2412
1,104,1,10,eduroam,1c:28:af:b2:f7:60,-70,2412,2412
1,104,1,10,visiteurs,1c:28:af:b2:f7:62,-72,2412,2412
1,104,1,10,,1c:28:af:b2:f7:63,-72,2412,2412
1,104,1,10,visiteurs,1c:28:af:b4:1c:e2,-72,2462,2462
1,104,1,10,UnivToulon,1c:28:af:b4:1c:e1,-72,2462,2462
1,104,1,10,eduroam,1c:28:af:b4:1c:e0,-72,2462,2462
1,104,1,10,,1c:28:af:b4:1c:e4,-73,2462,2462
1,104,1,10,eduroam,1c:28:af:b3:18:e0,-74,2437,2437
1,104,1,10,visiteurs,1c:28:af:b3:18:e2,-75,2437,2437
1,104,1,10,UnivToulon,1c:28:af:b2:c8:41,-75,2462,2462
1,104,1,10,eduroam,1c:28:af:b2:9c:d0,-75,5320,5320
1,104,1,10,UnivToulon,1c:28:af:b2:9c:d1,-75,5320,5320
1,104,1,10,UnivToulon,1c:28:af:b3:18:e1,-76,2437,2437
1,104,1,10,visiteurs,1c:28:af:b2:c8:42,-76,2462,2462
1,104,1,10,eduroam,1c:28:af:b2:c8:40,-76,2462,2462
1,104,1,10,visiteurs,1c:28:af:b2:9c:d2,-76,5320,5320
1,104,1,10,visiteurs,1c:28:af:ce:e7:02,-77,2437,2437
1,104,1,10,UnivToulon,1c:28:af:ce:e7:01,-78,2437,2437
1,104,1,10,,1c:28:af:b3:18:e3,-78,2437,2437
1,104,1,10,visiteurs,1c:28:af:b2:f7:72,-81,5785,5785
1,104,1,10,UnivToulon,1c:28:af:b2:f7:71,-82,5785,5785
1,104,1,10,UnivToulon,bc:9f:e4:8b:52:a4,-83,2412,2412
1,104,1,10,UnivToulon,1c:28:af:b2:97:e1,-83,2437,2437
1,104,1,10,visiteurs,1c:28:af:b2:97:e2,-83,2437,2437
1,104,1,10,eduroam,1c:28:af:b2:f7:70,-83,5785,5785
1,104,1,10,visiteurs,1c:28:af:b2:95:a2,-84,2462,2462
1,104,1,10,eduroam,1c:28:af:b2:95:a0,-84,2462,2462
1,104,1,10,UnivToulon,1c:28:af:b2:95:a1,-84,2462,2462
1,104,1,10,,1c:28:af:b2:95:a3,-85,2462,2462
1,104,1,10,eduroam,1c:28:af:b4:30:50,-88,5220,5220
1,104,1,10,UnivToulon,1c:28:af:b4:30:51,-88,5220,5220
1,104,1,10,visiteurs,1c:28:af:b4:30:52,-88,5220,5220
1,104,1,10,UnivToulon,1c:28:af:b3:60:11,-89,5500,5500
1,104,1,10,UnivToulon,1c:28:af:b2:c8:51,-90,5280,5280
1,104,1,11,visiteurs,1c:28:af:b4:32:22,-53,2412,2412
1,104,1,11,eduroam,1c:28:af:b4:32:30,-55,5180,5180
1,104,1,11,UnivToulon,1c:28:af:b4:32:31,-55,5180,5180
1,104,1,11,visiteurs,1c:28:af:b4:32:32,-55,5180,5180
1,104,1,11,UnivToulon,1c:28:af:b4:32:21,-58,2412,2412
1,104,1,11,eduroam,1c:28:af:b4:32:20,-58,2412,2412
1,104,1,11,eduroam,1c:28:af:b4:1c:f0,-61,5580,5580
1,104,1,11,UnivToulon,1c:28:af:b4:1c:f1,-61,5580,5580
1,104,1,11,visiteurs,1c:28:af:b4:1c:f2,-61,5580,5580
1,104,1,11,visiteurs,1c:28:af:b4:1c:e2,-61,2462,2462
1,104,1,11,UnivToulon,1c:28:af:b4:1c:e1,-61,2462,2462
1,104,1,11,eduroam,1c:28:af:b4:1c:e0,-61,2462,2462
1,104,1,11,,1c:28:af:b4:1c:e3,-61,2462,2462
1,104,1,11,eduroam,1c:28:af:b3:18:e0,-66,2437,2437
1,104,1,11,visiteurs,1c:28:af:b3:18:e2,-66,2437,2437
1,104,1,11,UnivToulon,1c:28:af:b3:18:e1,-66,2437,2437
1,104,1,11,eduroam,1c:28:af:b2:9c:d0,-68,5320,5320
1,104,1,11,UnivToulon,1c:28:af:b2:9c:d1,-68,5320,5320
1,104,1,11,visiteurs,1c:28:af:b2:9c:d2,-68,5320,5320
1,104,1,11,UnivToulon,1c:28:af:b2:c8:41,-69,2462,2462
1,104,1,11,visiteurs,1c:28:af:b2:c8:42,-69,2462,2462
1,104,1,11,,1c:28:af:b2:c8:43,-69,2462,2462
1,104,1,11,visiteurs,1c:28:af:ce:1b:c2,-76,2412,2412
1,104,1,11,eduroam,1c:28:af:ce:1b:c0,-78,2412,2412
1,104,1,11,visiteurs,1c:28:af:b2:f7:72,-81,5785,5785
1,104,1,11,UnivToulon,1c:28:af:b2:f7:71,-81,5785,5785
1,104,1,11,eduroam,1c:28:af:b2:f7:70,-81,5785,5785
1,104,1,11,eduroam,1c:28:af:b2:97:e0,-83,2437,2437
1,104,1,11,eduroam,1c:28:af:b3:60:10,-83,5500,5500
1,104,1,11,UnivToulon,1c:28:af:b2:97:e1,-84,2437,2437
1,104,1,11,UnivToulon,1c:28:af:b3:60:11,-84,5500,5500
1,104,1,11,visiteurs,1c:28:af:b2:9c:c2,-84,2412,2412
1,104,1,11,eduroam,1c:28:af:b2:c8:50,-84,5280,5280
1,104,1,11,eduroam,1c:28:af:b4:30:50,-85,5220,5220
1,104,1,11,UnivToulon,1c:28:af:b4:30:51,-85,5220,5220
1,104,1,11,visiteurs,1c:28:af:b4:30:52,-85,5220,5220
1,104,1,11,UnivToulon,1c:28:af:b2:c8:51,-85,5280,5280
1,104,1,11,,1c:28:af:b4:30:53,-85,5220,5220
1,104,1,11,,1c:28:af:b4:30:54,-85,5220,5220
1,104,1,11,visiteurs,1c:28:af:b2:c8:52,-85,5280,5280
1,104,1,11,visiteurs,1c:28:af:b3:60:12,-85,5500,5500
1,104,1,11,visiteurs,1c:28:af:b2:97:e2,-87,2437,2437
1,104,1,11,eduroam,1c:28:af:b4:30:40,-90,2462,2462
1,104,1,12,eduroam,1c:28:af:b4:32:30,-44,5180,5180
1,104,1,12,UnivToulon,1c:28:af:b4:32:31,-44,5180,5180
1,104,1,12,visiteurs,1c:28:af:b4:32:32,-44,5180,5180
1,104,1,12,UnivToulon,1c:28:af:b4:32:21,-53,2412,2412
1,104,1,12,eduroam,1c:28:af:b4:32:20,-53,2412,2412
1,104,1,12,visiteurs,1c:28:af:b4:32:22,-54,2412,2412
1,104,1,12,UnivToulon,1c:28:af:b4:1c:e1,-61,2462,2462
1,104,1,12,visiteurs,1c:28:af:b4:1c:e2,-62,2462,2462
1,104,1,12,eduroam,1c:28:af:b4:1c:e0,-62,2462,2462
1,104,1,12,,1c:28:af:b4:1c:e4,-62,2462,2462
1,104,1,12,visiteurs,1c:28:af:b2:c8:42,-63,2462,2462
1,104,1,12,,1c:28:af:b4:1c:e3,-63,2462,2462
1,104,1,12,UnivToulon,1c:28:af:b2:c8:41,-64,2462,2462
1,104,1,12,,1c:28:af:b2:c8:43,-64,2462,2462
1,104,1,12,eduroam,1c:28:af:b2:c8:40,-64,2462,2462
1,104,1,12,eduroam,1c:28:af:b4:1c:f0,-66,5580,5580
1,104,1,12,UnivToulon,1c:28:af:b4:1c:f1,-66,5580,5580
1,104,1,12,visiteurs,1c:28:af:b4:1c:f2,-67,5580,5580
1,104,1,12,eduroam,1c:28:af:b2:9c:d0,-67,5320,5320
1,104,1,12,UnivToulon,1c:28:af:b2:9c:d1,-67,5320,5320
1,104,1,12,visiteurs,1c:28:af:b2:9c:d2,-67,5320,5320
1,104,1,12,,1c:28:af:b2:9c:c4,-71,2412,2412
1,104,1,12,,1c:28:af:b2:9c:c3,-72,2412,2412
1,104,1,12,,1c:28:af:b3:18:e4,-72,2437,2437
1,104,1,12,eduroam,1c:28:af:b3:18:e0,-73,2437,2437
1,104,1,12,visiteurs,1c:28:af:b3:18:e2,-73,2437,2437
1,104,1,12,UnivToulon,1c:28:af:b3:18:e1,-73,2437,2437
1,104,1,12,,1c:28:af:b3:18:e3,-73,2437,2437
1,104,1,12,visiteurs,1c:28:af:b2:9c:c2,-76,2412,2412
1,104,1,12,UnivToulon,1c:28:af:b2:f7:61,-76,2412,2412
1,104,1,12,visiteurs,1c:28:af:ce:1b:c2,-78,2412,2412
1,104,1,12,eduroam,1c:28:af:ce:e7:00,-78,2437,2437
1,104,1,12,,1c:28:af:ce:e7:04,-78,2437,2437
1,104,1,12,UnivToulon,1c:28:af:ce:e7:01,-79,2437,2437
1,104,1,12,UnivToulon,1c:28:af:b2:c8:51,-81,5280,5280
1,104,1,12,eduroam,1c:28:af:b2:c8:50,-81,5280,5280
1,104,1,12,visiteurs,1c:28:af:b2:c8:52,-81,5280,5280
1,104,1,12,eduroam,1c:28:af:b4:30:50,-82,5220,5220
1,104,1,12,visiteurs,1c:28:af:b2:f7:72,-83,5785,5785
1,104,1,12,UnivToulon,1c:28:af:b4:30:51,-83,5220,5220
1,104,1,12,visiteurs,1c:28:af:b4:30:52,-83,5220,5220
1,104,1,12,UnivToulon,1c:28:af:b3:60:11,-83,5500,5500
1,104,1,12,UnivToulon,1c:28:af:b2:f7:71,-84,5785,5785
1,104,1,12,eduroam,1c:28:af:b2:f7:70,-84,5785,5785
1,104,1,12,eduroam,1c:28:af:b3:60:10,-84,5500,5500
1,104,1,12,visiteurs,1c:28:af:b3:60:12,-84,5500,5500
1,104,1,12,visiteurs,bc:9f:e4:8b:52:a3,-85,2412,2412
1,104,1,12,UnivToulon,1c:28:af:b2:97:e1,-87,2437,2437
1,104,1,12,eduroam,1c:28:af:b4:30:40,-88,2462,2462
1,104,1,12,visiteurs,1c:28:af:b4:30:42,-88,2462,2462
1,104,1,13,,1c:28:af:b4:32:23,-50,2412,2412
1,104,1,13,eduroam,1c:28:af:b4:32:20,-51,2412,2412
1,104,1,13,UnivToulon,1c:28:af:b4:32:21,-52,2412,2412
1,104,1,13,visiteurs,1c:28:af:b4:32:22,-53,2412,2412
1,104,1,13,eduroam,1c:28:af:b4:32:30,-55,5180,5180
1,104,1,13,UnivToulon,1c:28:af:b4:32:31,-55,5180,5180
1,104,1,13,visiteurs,1c:28:af:b4:32:32,-55,5180,5180
1,104,1,13,eduroam,1c:28:af:b4:1c:f0,-63,5580,5580
1,104,1,13,UnivToulon,1c:28:af:b4:1c:f1,-63,5580,5580
1,104,1,13,visiteurs,1c:28:af:b4:1c:f2,-64,5580,5580
1,104,1,13,,1c:28:af:b2:c8:44,-64,2462,2462
1,104,1,13,visiteurs,1c:28:af:b2:c8:42,-65,2462,2462
1,104,1,13,eduroam,1c:28:af:b2:c8:40,-65,2462,2462
1,104,1,13,UnivToulon,1c:28:af:b2:c8:41,-68,2462,2462
1,104,1,13,eduroam,1c:28:af:b4:1c:e0,-74,2462,2462
1,104,1,13,eduroam,1c:28:af:b2:9c:d0,-74,5320,5320
1,104,1,13,UnivToulon,1c:28:af:b2:9c:d1,-74,5320,5320
1,104,1,13,,1c:28:af:b4:1c:e4,-74,2462,2462
1,104,1,13,UnivToulon,1c:28:af:b2:9c:c1,-74,2412,2412
1,104,1,13,visiteurs,1c:28:af:b2:9c:d2,-75,5320,5320
1,104,1,13,visiteurs,1c:28:af:b2:9c:c2,-75,2412,2412
1,104,1,13,eduroam,1c:28:af:b2:9c:c0,-75,2412,2412
1,104,1,13,eduroam,1c:28:af:b3:18:e0,-76,2437,2437
1,104,1,13,,1c:28:af:ce:e7:04,-76,2437,2437
1,104,1,13,eduroam,1c:28:af:b2:97:e0,-76,2437,2437
1,104,1,13,,1c:28:af:ce:e7:03,-81,2437,2437
1,104,1,13,visiteurs,1c:28:af:b3:18:e2,-82,2437,2437
1,104,1,13,UnivToulon,1c:28:af:b3:18:e1,-83,2437,2437
1,104,1,13,visiteurs,1c:28:af:b2:f7:72,-83,5785,5785
1,104,1,13,UnivToulon,1c:28:af:b2:f7:71,-83,5785,5785
1,104,1,13,eduroam,1c:28:af:b2:f7:70,-83,5785,5785
1,104,1,13,UnivToulon,1c:28:af:b4:30:51,-83,5220,5220
1,104,1,13,visiteurs,1c:28:af:b4:30:52,-83,5220,5220
1,104,1,13,visiteurs,1c:28:af:b4:30:42,-83,2462,2462
1,104,1,13,eduroam,1c:28:af:b4:30:50,-84,5220,5220
1,104,1,13,UnivToulon,1c:28:af:b2:c8:51,-84,5280,5280
1,104,1,13,eduroam,1c:28:af:b3:60:10,-84,5500,5500
1,104,1,13,visiteurs,1c:28:af:b2:c8:52,-84,5280,5280
1,104,1,13,eduroam,1c:28:af:b2:c8:50,-85,5280,5280
1,104,1,13,visiteurs,1c:28:af:b3:60:12,-85,5500,5500
1,104,1,13,UnivToulon,1c:28:af:b3:60:11,-86,5500,5500
1,104,1,13,visiteurs,1c:28:af:b2:97:e2,-86,2437,2437
1,104,1,13,visiteurs,1c:28:af:b2:95:a2,-89,2462,2462
1,104,1,14,,1c:28:af:b4:32:23,-50,2412,2412
1,104,1,14,eduroam,1c:28:af:b4:32:20,-51,2412,2412
1,104,1,14,UnivToulon,1c:28:af:b4:32:21,-52,2412,2412
1,104,1,14,visiteurs,1c:28:af:b4:32:22,-53,2412,2412
1,104,1,14,eduroam,1c:28:af:b4:32:30,-55,5180,5180
1,104,1,14,UnivToulon,1c:28:af:b4:32:31,-55,5180,5180
1,104,1,14,visiteurs,1c:28:af:b4:32:32,-55,5180,5180
1,104,1,14,eduroam,1c:28:af:b4:1c:f0,-63,5580,5580
